movieId,title,genres
1596,Career Girls (1997),Drama
80611,Mister Buddwing (1966),Drama
91035,Wuthering Heights (2011),Drama
1717,Scream 2 (1997),Comedy|Horror|Mystery|Thriller
80324,Abandoned (2010),Drama|Mystery|Thriller
48214,Land of Plenty (Angst and Alienation in America) (2004),Drama
144340,Countdown (2011),Action|Thriller
26708,Time to Kill (Tempo di uccidere) (1989),Drama|War
83835,"Frozen North, The (1922)",Comedy
5144,"Lone Ranger and the Lost City of Gold, The (1958)",Adventure|Mystery|Western
95296,For Greater Glory: The True Story of Cristiada (2012),Drama|War
3345,"Charlie, the Lonesome Cougar (1967)",Adventure|Children
148392,Drowning Ghost (2004),Horror|Thriller
113947,"Lady of Chance, A (1928)",Comedy|Drama|Romance
56700,"Flock, The (2007)",Crime|Drama|Mystery|Thriller
121581,Blablablá (1975),(no genres listed)
108852,Behind Enemy Lines (1997),Action|Thriller
5035,Wuthering Heights (1970),Drama
6214,Irreversible (Irréversible) (2002),Crime|Drama|Mystery|Thriller
129978,Mission Bloody Mary (1965),Adventure
136339,Scooby-Doo! in Where's My Mummy? (2005),Animation|Children|Thriller
130516,Glowing Stars (2009),Drama
136636,The Pact II (2014),Horror|Mystery|Thriller
116568,Young Tom Edison (1940),Drama
81959,"Dossier 51 (Dossier 51, Le) (1978)",Crime|Drama
6325,"Real Cancun, The (2003)",Documentary
9001,"Wackiest Ship in the Army, The (1960)",Comedy|War
3586,"Idolmaker, The (1980)",Drama
111332,Viola (2012),Drama
88483,"Boy in Blue, The (1986)",Drama
66268,"Con, The (1998)",Comedy|Crime
5767,Teddy Bear (Mis) (1981),Comedy|Crime
27772,Ju-on: The Grudge (2002),Horror
141395,Nina Forever (2015),Comedy|Horror|Romance
111515,Zatoichi's Conspiracy (Shin Zatôichi monogatari: Kasama no chimatsuri) (Zatôichi 25) (1973),Action|Drama
95572,Cruel Gun Story (Kenjû zankoku monogatari) (1964),Action|Crime|Thriller
6084,Honkytonk Man (1982),Comedy|Drama
118948,Blackbird (1959),Animation
65764,Chinese Coffee (2000),Drama
132686,Ever Since Eve (1937),Comedy|Romance
142861,Cemetery of Splendour (2015),Drama|Fantasy
120940,The Hire: Ambush (2001),Action
144224,Baskin (2015),Horror
113983,Boy of the Streets (1937),Drama
105796,Back in the Saddle (Back in the Saddle Again) (1941),Action|Drama|Western
145006,Demon Witch Child (1975),(no genres listed)
117851,Penguins of Madagascar (2014),Adventure|Animation|Children|Comedy
60599,Flakes (2007),Comedy
2627,Endurance (1999),Documentary|Drama
121527,Battle of the Stars (1978),Action|Sci-Fi
144542,Life Without Principle (2011),Action|Crime|Thriller
127309,Teen Spirit (2011),Comedy|Drama|Fantasy
4477,Big Top Pee-Wee (1988),Adventure|Children|Comedy
80321,Blood River (2009),Horror|Thriller|Western
93792,Four Sided Triangle (1953),Romance|Sci-Fi
47049,Shadowboxer (2005),Crime|Drama|Thriller
97713,"X from Outer Space, The (Uchû daikaijû Girara) (1967)",Horror|Sci-Fi
89215,Strongman (2009),Documentary
3651,"Blood Spattered Bride, The (La novia ensangrentada) (1972)",Horror
144074,Code Rush (2000),Documentary
37967,American Yakuza (1993),Action|Drama|Thriller
4395,Big Deal on Madonna Street (I Soliti Ignoti) (1958),Comedy|Crime
141440,Flowers (2014),Drama
5262,Mr. Sardonicus (1961),Horror
117517,Listen Up Philip (2014),Drama
84736,Tuareg: The Desert Warrior (Tuareg - Il guerriero del deserto) (1984),Action|Adventure
49647,Charlotte's Web (2006),Children|Comedy|Drama|Fantasy
7114,"Collector, The (1965)",Drama|Horror|Thriller
34397,"Order, The (2001)",Action|Adventure|Drama|Thriller
4839,Death Ship (1980),Horror
94101,Crime After Crime (2011),Documentary
139399,The Show (1927),Drama
5952,"Lord of the Rings: The Two Towers, The (2002)",Adventure|Fantasy
100498,"Good Day to Die Hard, A (2013)",Action|Crime|Thriller|IMAX
143651,Rossini (1997),Comedy
130087,The Cobbler (2015),Comedy|Drama|Fantasy
137612,Babai (2015),Drama
149434,The Slanted Screen (2006),Documentary
72249,Coco Chanel & Igor Stravinsky (2009),Drama|Romance
39408,Left Behind: World at War (2005),Drama
93183,"Satan Bug, The (1965)",Sci-Fi|Thriller
120789,City in the Sea (1965),Adventure|Fantasy|Sci-Fi
147330,Sherlock Holmes and Dr. Watson: Acquaintance (1979),(no genres listed)
3751,Chicken Run (2000),Animation|Children|Comedy
140870,Clandestinos (2008),Drama
65633,Fuel (2008),Documentary
684,Windows (1980),Drama
125992,The Butter Battle Book (1989),Animation|Children
108065,Comrade Pedersen (Gymnaslærer Pedersen) (2006),Drama
5935,Class of 1984 (1982),Action|Drama|Thriller
4305,Angel Eyes (2001),Romance|Thriller
66427,My Name Is Bruce (2007),Comedy|Horror
144482,Circle (2015),Drama|Horror|Sci-Fi
63781,"Living Sea, The (1995)",Documentary|IMAX
34314,Funny Ha Ha (2002),Comedy|Drama
717,Mouth to Mouth (Boca a boca) (1995),Comedy
55132,"Bubble, The (Ha-Buah) (2006)",Drama|Romance
26843,Three of Hearts (1993),Comedy|Romance
2635,"Mummy's Curse, The (1944)",Horror
20,Money Train (1995),Action|Comedy|Crime|Drama|Thriller
65813,"Unborn, The (2009)",Horror|Mystery|Thriller
101606,"Whale, The (2011)",Documentary
58490,Miss Pettigrew Lives for a Day (2008),Comedy|Romance
144204,L'étudiante et Monsieur Henri (2015),(no genres listed)
139239,The Guest House (2012),Romance
100087,Night of the Demons 2 (1994),Horror
136932,Out of the Dark (2014),Horror|Thriller
145394,I vampiri (1957),Horror
4345,"Anniversary Party, The (2001)",Drama
86436,"Crimson Kimono, The (1959)",Crime|Mystery|Thriller
91571,Coriolanus (2011),Drama|Thriller
126743,Sunes sommar (1993),Comedy
136764,Postman Pat: The Movie (2014),Adventure|Animation|Children
84236,"White Stripes Under Great White Northern Lights, The (2009)",Documentary
9009,"Last Minute, The (2001)",Drama|Mystery|Thriller
122851,The Italian Connection (1972),Crime|Drama
88574,Four Bags Full (1956),Comedy
104644,Maria Bamford: The Special Special Special! (2012),Comedy
116953,Magic Camp (2012),Children|Documentary
1925,Wings (1927),Action|Drama|Romance|War
124965,Miracles (1986),Comedy
7004,Kindergarten Cop (1990),Action|Comedy|Crime|Thriller
26082,Harakiri (Seppuku) (1962),Drama
94299,Elsewhere (2009),Crime|Drama|Thriller
6769,Mambo Italiano (2003),Comedy
139377,Palimpsest (2006),Thriller
54503,Superbad (2007),Comedy
3257,"Bodyguard, The (1992)",Drama|Romance|Thriller
150381,Lines of Wellington (2012),Drama|War
93805,Iron Sky (2012),Action|Comedy|Sci-Fi
3564,"Flintstones in Viva Rock Vegas, The (2000)",Children|Comedy
26110,36 Hours (1965),Thriller|War
104604,Something Real and Good (2013),Drama
113080,"Burma Conspiracy, The (Largo Winch II) (2011)",Action|Adventure|Thriller
6891,Gypsy 83 (2001),Drama
149338,Tyke Elephant Outlaw (2015),Documentary
31353,"Miracle Woman, The (1931)",Drama
109235,Beyond Tomorrow (Beyond Christmas) (1940),Drama|Fantasy|Romance
78974,Malice N Wonderland (2010),Drama|Musical
72302,Outskirts (Okraina) (1933),Drama|War
101534,For the Love of a Dog (2008),Children
99258,Who Wants to Kill Jessie? (Kdo chce zabít Jessii?) (1966),Comedy|Sci-Fi
6918,"Unvanquished, The (Aparajito) (1957)",Drama
7162,Cold Mountain (2003),Drama|Romance|War
133802,Slow West (2015),Action|Thriller|Western
1183,"English Patient, The (1996)",Drama|Romance|War
134180,Badlapur (2015),Action|Drama
147350,Don't Go to the Reunion (2013),Horror
106727,9 Month Stretch (9 mois ferme) (2013),Comedy
87975,Burn Notice: The Fall of Sam Axe (2011),Crime|Drama|Mystery
40339,Chicken Little (2005),Action|Adventure|Animation|Children|Comedy|Sci-Fi
80428,"Pornographer, The (Le pornographe) (2001)",Drama
94327,Diverted (2009),Drama
143791,Il commissario Lo Gatto (1987),(no genres listed)
46770,Krrish (2006),Adventure|Musical|Romance|Sci-Fi
88327,"New One-Armed Swordsman, The (Xin du bi dao) (1971)",Action|Drama|War
147140,To gala (2012),Drama
129364,Every Thing Will Be Fine (2015),Drama
106438,Philomena (2013),Comedy|Drama
146186,Hum Hain Rahi Pyar Ke (1993),(no genres listed)
84665,Pepe (1960),Comedy|Musical
147010,Thou Gild'st the Even (2013),Drama|Fantasy|Romance
96242,Viimeiset rotannahat (1985) ,Comedy
3329,"Year My Voice Broke, The (1987)",Drama
132044,The Clown at Midnight (1999),Horror|Thriller
149456,Rainbow Eyes (2007),Romance|Thriller
6008,"Son, The (Le fils) (2002)",Drama
5798,Escanaba in da Moonlight (2001),Comedy
58904,Chan Is Missing (1982),Crime
7226,No Good Deed (a.k.a. The House on Turk Street) (2002),Crime|Drama|Thriller
122938,Melbourne (2014),Drama
133309,Warriors Two (1978),Action|Drama
37113,Golden Boy (1939),Drama
122579,TekWar: TekLab (1994),Sci-Fi
127721,Yeti: The Giant of the 20th Century (1977),Adventure|Fantasy
72956,How 2 Build a Rapper (2008),Comedy
4007,Wall Street (1987),Drama
52995,"Prodigal Son, The (Bai ga jai) (1981)",Action|Adventure|Drama
147839,"Bi, Don't Be Afraid (2010)",Drama
3491,My Chauffeur (1986),Comedy
126571,Prairie Love (2011),Comedy|Drama
27835,"Agronomist, The (2003)",Documentary
31742,Jeremy (1973),Drama|Romance
112594,Duplicate (1998),Comedy|Crime|Musical
135202,Prime Suspect: Scent of Darkness (1995),(no genres listed)
149,Amateur (1994),Crime|Drama|Thriller
143456,Argo 2 (2015),Action|Comedy|Crime
109357,Pretty/Handsome (2008),Drama
55250,"Game Plan, The (2007)",Comedy
93544,Satan Never Sleeps (1962),Drama|War
5723,Continental Divide (1981),Comedy|Romance
89,Nick of Time (1995),Action|Thriller
2405,"Jewel of the Nile, The (1985)",Action|Adventure|Comedy|Romance
7321,Twisted (2004),Thriller
100300,"Wszystko, co kocham (2009)",Comedy|Drama
77141,"Farewell to Arms, A (1957)",Drama|Romance|War
2820,Hamlet (1964),Drama
2446,In Dreams (1999),Horror|Thriller
74510,"Girl Who Played with Fire, The (Flickan som lekte med elden) (2009)",Action|Crime|Drama|Mystery|Thriller
6402,Siam Sunset (1999),Comedy
274,Man of the House (1995),Comedy
74107,Together Again (1944),Comedy
38384,Hail the Conquering Hero (1944),Comedy
95115,Inauguration of the Pleasure Dome (1954),Fantasy
44911,Magic (1978),Drama|Horror|Romance|Thriller
130388,Black Field (2009),Drama|Romance
117152,Border Café (2005),Drama
135573,Frank Capra's American Dream (1997),(no genres listed)
2128,Safe Men (1998),Comedy
139835,Charlie's Farm (2014),Horror
146307,The Hallow (2015),Horror
128740,Closure (2013),Documentary
106487,"Hunger Games: Catching Fire, The (2013)",Action|Adventure|Sci-Fi|IMAX
93531,Harmagedon (1986),Action|Drama
7121,Adam's Rib (1949),Comedy|Romance
5920,"Ace of Aces (a.k.a. Super Ace, The) (As des as, L') (1982)",Adventure|Comedy
128912,Mike Birbiglia: My Girlfriend's Boyfriend (2013),Comedy
4439,Christiane F. (a.k.a. We Children from Bahnhof Zoo) (Christiane F. - Wir Kinder vom Bahnhof Zoo) (1981),Drama
133895,Restless Virgins (2013),Drama
26950,Sgt. Kabukiman N.Y.P.D. (1991),Action|Comedy|Fantasy
547,Surviving the Game (1994),Action|Adventure|Thriller
145200,Pluto's Judgement Day (1935),Animation
72171,Black Dynamite (2009),Action|Comedy
26387,"Man Who Loved Women, The (Homme qui aimait les femmes, L') (1977)",Comedy|Drama|Romance
107972,"Gilded Lily, The (1935)",Comedy|Romance
112116,Beneath the Rooftops of Paris (Sous les toits de Paris) (2007),Drama
100534,In the Edges: The 'Grizzly Man' Session (2005) ,Documentary
132094,Death Carries a Cane (1973),Horror|Mystery|Thriller
131682,P.R.O.F.S (1985),Comedy
123951,Power Play (1978),Drama|Thriller
135623,The Fluffy Movie (2014),Comedy
4608,"Innocent Man, An (1989)",Crime|Drama
123320,Red Riding Hood (2006),Children|Horror
128836,The Ghosts in Our Machine (2013),Documentary
2858,American Beauty (1999),Drama|Romance
148290,Spud 3: Learning to Fly (2014),Comedy
3044,Dead Again (1991),Mystery|Romance|Thriller
107278,Lips of Blood (Lèvres de sang) (1975),Horror
8733,"Nest, The (Nid de Guêpes) (2002)",Action|Crime|Thriller
3918,Hellbound: Hellraiser II (1988),Horror
123314,Mischief Night (2013),Drama|Horror|Thriller
103166,"War You Don't See, The (2010)",Documentary
31158,Abbott and Costello Go to Mars (1953),Comedy|Sci-Fi
6250,Dreamcatcher (2003),Drama|Horror|Sci-Fi|Thriller
109108,"Certain Kind Of Death, A (2003)",Documentary
74683,Mike Bassett: England Manager (2001),Comedy
46008,Sister Kenny (1946),Drama
145092,Word of Honor (2003),Drama|Thriller
2973,Crimes and Misdemeanors (1989),Comedy|Crime|Drama
79402,Telstar: The Joe Meek Story (2008),Comedy|Drama
133964,"On Any Sunday, The Next Chapter (2014)",Documentary
88979,"Little Girl Who Conquered Time, The (Toki o kakeru shôjo) (1983)",Romance|Sci-Fi
26117,"Killers, The (1964)",Action|Crime|Drama|Film-Noir|Thriller
126395,The Woodcarver (2012),Drama
6230,Bang the Drum Slowly (1973),Drama
61312,Noise (2007),Comedy|Drama
111764,Serial (Bad) Weddings (Qu'est-ce Qu'on An Fit Au Bon Dieu?) (2014),Comedy|Romance
58839,Leatherheads (2008),Comedy|Drama|Romance
142813,Full Out (2015),Children|Drama
118091,Farewell to Matyora (1983),Drama
110116,Key of Life (Kagi-dorobô no mesoddo) (2012),Comedy|Crime|Romance
31035,Testament (1983),Drama
108522,"Goebbels Experiment, The (Das Goebbels Experiment) (2005)",Documentary
875,Nothing to Lose (1994),Action|Crime|Drama
8781,"Manchurian Candidate, The (2004)",Thriller
66655,Tough Enough (Knallhart) (2006),Crime|Drama
92196,Crazy Horse (2011),Documentary
125181,Me and My Gal (1932),Comedy|Drama|Romance
138612,Memory Lane (2011),Crime|Sci-Fi|Thriller
8141,Sodom and Gomorrah (1962),Adventure|Drama
70968,"Dog Year, A (2009)",Comedy|Drama
126178,Opposite Day (2009),Children|Comedy
34319,"Island, The (2005)",Action|Sci-Fi|Thriller
54331,You Kill Me (2007),Comedy|Crime|Thriller
3750,Boricua's Bond (2000),Drama
2174,Beetlejuice (1988),Comedy|Fantasy
105355,Blue Is the Warmest Color (La vie d'Adèle) (2013),Drama|Romance
144294,Alone (2007),Drama|Horror|Thriller
81981,"Toy, The (Le jouet) (1976)",Comedy
4465,"Accused, The (1988)",Drama
5207,"Mountain Men, The (1980)",Adventure|Western
87880,Guns at Batasi (1964),Drama
3756,"Golden Bowl, The (2000)",Drama
72672,Crows Zero II (Kurôzu Zero II) (2009),Action
109423,Your Friend the Rat (2007),Animation
101245,Herman's House (2012),Crime|Documentary
79828,"Green Room, The (a.k.a. Vanishing Fiancee) (La chambre verte) (1978)",Drama
86860,Black Fury (1935),Crime|Drama|Romance
117594,Detention of the Dead (2012),Comedy|Horror
4562,Without a Clue (1988),Comedy|Mystery
96933,Despair (1978),Drama|Fantasy
100032,Beauty Is Embarrassing (2012),Documentary
1840,He Got Game (1998),Drama
136032,Senior Skip Day (2008),Comedy
59065,Chapter 27 (2007),Crime|Drama
103212,American Idiots (2013),Comedy|Romance
57910,Teeth (2007),Comedy|Horror
145960,Skinwalker Ranch (2013),Horror|Sci-Fi|Thriller
93448,Landscape with a Woman (Zena s krajolikom) (1989),Drama
138868,The Dream Team (2012),Comedy|Drama|Romance
72258,Top Dog (1995),Action|Comedy|Crime|Thriller
34530,Deuce Bigalow: European Gigolo (2005),Comedy
44193,She's the Man (2006),Comedy|Romance
27919,Fahrenhype 9/11 (2004),Documentary
125489,The River Rat (1984),Adventure|Children|Crime|Drama
1309,Parallel Sons (1995),Drama|Romance
5063,One-Eyed Jacks (1961),Western
116465,In Secret (2013),Crime|Drama|Romance|Thriller
127640,I Start Counting (1970),Thriller
69606,Ghosts of Girlfriends Past (2009),Comedy|Fantasy|Romance
122278,Ping Pong Summer (2014),Comedy
3824,Autumn in New York (2000),Drama|Romance
139634,The True Cost (2015),Documentary
124025,The Sins of Rachel Cade (1961),Drama
42491,"When You Comin' Back, Red Ryder? (1979)",Drama
147779,Richard Pryor: Icon (2014),Documentary
135498,Once Upon a Time in High School (2004),Action|Drama|Romance
6110,Pandemonium (1982),Comedy|Horror|Mystery
105238,New Town Killers (2008),Drama
116098,Passeio com Johnny Guitar (1996),(no genres listed)
114834,Hellgate (1989),Comedy|Horror
4015,"Dude, Where's My Car? (2000)",Comedy|Sci-Fi
6351,Hysterical Blindness (2002),Drama
138796,Tom Sawyer & Huckleberry Finn (2014),Action|Adventure|Children|Drama
2227,"Lodger: A Story of the London Fog, The (1927)",Crime|Drama|Thriller
116955,The Wild World of Lydia Lunch (1983),(no genres listed)
142606,A Million (2009),Thriller
80226,Tarzan's Magic Fountain (1949),Action|Adventure|Fantasy|Romance
92471,Cass Timberlane (1947),Drama|Romance
36517,"Constant Gardener, The (2005)",Drama|Thriller
680,"Alphaville (Alphaville, une étrange aventure de Lemmy Caution) (1965)",Drama|Mystery|Romance|Sci-Fi|Thriller
6071,Two-Way Stretch (1960),Comedy|Crime
25934,3 Godfathers (1948),Drama|Western
81152,"Early Years: Erik Nietzsche Part 1, The (De unge år: Erik Nietzsche) (2007)",Comedy|Drama
72022,"Cuenca Crime, The (Crimen de Cuenca, El) (1980)",Drama
2215,Rich and Strange (1931),Comedy|Romance
112784,Bluebeard (Barbe-Bleue) (1936),Fantasy
121889,The Four Feathers (1929),Adventure|Drama|Romance|War
104414,Looking for Hortense (Cherchez Hortense) (2012) ,Drama
131004,"The Yakuza Papers, Vol. 4: Police Tactics (1974)",Crime|Drama
98836,Hyde Park on Hudson (2012),Comedy|Drama
89800,You're Telling Me! (1934),Comedy
127144,Drunk Stoned Brilliant Dead: The Story of the National Lampoon (2015),Comedy|Documentary
108499,True Confession (1937),Comedy
4530,Permanent Record (1988),Drama
27297,Possible Worlds (2000),Crime|Drama|Mystery|Sci-Fi
5697,Terror Train (1980),Horror
2325,Orgazmo (1997),Comedy
4259,"Luzhin Defence, The (2000)",Drama|Romance
5094,Rollerball (2002),Action|Sci-Fi
104920,Vizontele (2001),Comedy|Drama
113066,Food (Jídlo) (1993),Animation|Comedy|Fantasy
118466,"Kingdom of Dreams and Madness, The (2013)",Animation|Documentary
131393,Shadowheart (2009),Action|Adventure|Drama|Romance|Western
93191,I Saw Mommy Kissing Santa Claus (2002),Children|Comedy
36799,Sometimes in April (2005),Drama|War
31524,"Bitter Tears of Petra von Kant, The (bitteren Tränen der Petra von Kant, Die) (1972)",Drama
90493,War of the Robots (La guerra dei robot) (1978),Action|Adventure|Sci-Fi
1295,"Unbearable Lightness of Being, The (1988)",Drama
49822,"Good Shepherd, The (2006)",Drama|Thriller
86521,Ito: A Diary of an Urban Priest (Seitti - kilvoittelijan päiväkirja) (2009),Documentary
47707,My Geisha (1962),Comedy
3104,Midnight Run (1988),Action|Comedy|Crime|Thriller
5281,"Wrong Guys, The (1988)",Comedy
110671,Cutlet for Three (Ein Schnitzel für drei) (2009),Comedy
6305,Fahrenheit 451 (1966),Drama|Sci-Fi
93914,Das Lied in mir (2010),Drama
67695,Observe and Report (2009),Action|Comedy
104691,Bloodstone: Subspecies II (1993),Horror
144488,Yoga (2009),Horror
89408,April Love (1957),Comedy|Drama|Musical
117838,Lucia (2013),Drama|Romance|Sci-Fi|Thriller
803,Walking and Talking (1996),Comedy|Drama|Romance
60072,Wanted (2008),Action|Thriller
92245,Enthusiasm (Entuziazm: Simfoniya Donbassa) (1931),Documentary
32318,Virginia's Run (2002),Drama
125638,The Arrival of Wang (2012),Mystery|Sci-Fi|Thriller
92498,Dylan Moran Live: What It Is (2009),Comedy
25994,Salt of the Earth (1954),Drama
99217,Not Fade Away (2012),Drama
52448,Goya's Ghosts (2006),Drama
94735,Walking with Monsters (2005),Documentary
90632,Answer This! (2010),Comedy|Romance
2304,Love Is the Devil (1998),Drama
1181,"Shooter, The (1997)",Western
87719,Living with Wolves (2005),Documentary
79545,Grotesque (Gurotesuku) (2009),Horror|Thriller
23,Assassins (1995),Action|Crime|Thriller
1830,Follow the Bitch (1996),Comedy
105926,Barrio Tales (2012),Horror
7762,"Tinker, Tailor, Soldier, Spy (1979)",Drama|Thriller
138358,Saimir's decision (2004),(no genres listed)
234,Exit to Eden (1994),Comedy
40574,Get Rich or Die Tryin' (2005),Action|Crime|Drama
60526,Death Defying Acts (2007),Drama|Romance|Thriller
142270,Act of Violence (2008),Drama|Thriller
27239,Swimming (2000),Drama
47978,SherryBaby (2006),Drama
114552,"Boxtrolls, The (2014)",Adventure|Animation|Children|Comedy|Fantasy
140186,The Traffickers (2012),Action|Drama
64942,Tuya's Marriage (Tuya de hun shi) (2006),Drama|Romance
135061,In nome del popolo sovrano (1990),(no genres listed)
138210,13 Hours (2016),Drama
127134,A Walk in the Woods (2015),Adventure|Comedy|Drama
55373,"Breaking Point, The (1950)",Crime|Drama|Film-Noir
91655,April in Paris (1952),Comedy|Musical|Romance
54272,"Simpsons Movie, The (2007)",Animation|Comedy
8864,Mr. 3000 (2004),Comedy|Drama
32375,Young Torless (1966),Drama
82382,"Interrogation, The (Kuulustelu) (2009)",Drama
4898,Novocaine (2001),Comedy|Crime|Mystery|Thriller
139901,Triumph in the Skies (2015),Comedy|Drama|Romance
104526,So It Goes (Korsoteoria) (2012),Drama
8365,"Mother, The (2003)",Drama
92435,"Dancing Hawk, The (Tanczacy jastrzab) (1978)",(no genres listed)
142893,Desolation Canyon (2006),Western
5317,"Girls Can't Swim (Filles ne savent pas nager, Les) (2000)",Drama
139525,Cartel Land (2015),Action|Documentary|Drama
27479,Anazapta (Black Plague) (2002),Drama|Mystery|Thriller
87572,"Have Dreams, Will Travel (2007)",Drama|Romance
6280,"Man Apart, A (2003)",Action|Crime|Drama|Thriller
112307,Thin Ice (1937),Comedy|Musical|Romance
2187,Stage Fright (1950),Mystery|Romance|Thriller
4301,Calle 54 (2000),Documentary|Musical
110295,"Legend of Hercules, The (2014)",Action|Adventure
27070,"Place Called Chiapas, A (1998)",Documentary
125533,Almost 18 (2012),Comedy|Drama
85742,Ingrid (2009),Drama
139588,Neon Maniacs (1986),Horror
147196,The Girls (1961),Comedy|Romance
2560,Ravenous (1999),Horror|Thriller
117168,How Do You Write a Joe Schermann Song (2012),Comedy|Drama|Musical
6727,Targets (1968),Crime|Thriller
150401,Close Range (2015),Action|Crime
135659,Nirvana: Live! Tonight! Sold Out!! (1994),Documentary
149688,The Stone Tape (1972),Horror|Sci-Fi
96762,Detropia (2012),Documentary
1591,Spawn (1997),Action|Adventure|Sci-Fi|Thriller
122653,Nancy Drew... Trouble Shooter (1939),Comedy|Mystery
133375,Hush (2012),Thriller
5645,Texasville (1990),Drama
1131,Jean de Florette (1986),Drama|Mystery
5548,Down and Out in Beverly Hills (1986),Comedy
84801,Sut (Milk) (2008),Drama
131110,A House of Secrets: Exploring 'Dragonwyck' (2008),Documentary
136732,Axe Giant - The Wrath of Paul Bunyan (2013),Fantasy|Horror|Sci-Fi
8637,America's Heart and Soul (2004),Documentary
108403,"Rock-afire Explosion, The (2008)",Documentary
4521,Little Nikita (1988),Drama
71973,Outsiders (Ceddo) (1977),Drama
30712,"Narrow Margin, The (1952)",Crime|Drama|Film-Noir
90380,"Old Fashioned Way, The (1934)",Comedy
52606,Big Nothing (2006),Comedy|Crime|Thriller
81641,Fair Game (2010),Drama|Thriller
3163,Topsy-Turvy (1999),Comedy|Drama|Musical
128435,A Man on His Knees (1979),Thriller
72505,Wake of Death (2004),Action|Adventure
6301,Straw Dogs (1971),Drama|Thriller
109243,Joe (2013),Drama
84863,Spider Lilies (Ci qing) (2007),Drama|Romance
7086,Pygmalion (1938),Comedy|Drama
89002,Spy Kids: All the Time in the World in 4D (2011),Action|Adventure|Children|Comedy|Sci-Fi
115381,"Alexander and the Terrible, Horrible, No Good, Very Bad Day (2014)",Comedy
148412,Quantum Apocalypse (2010),Sci-Fi
4914,Breathless (À bout de souffle) (1960),Crime|Drama|Romance
89537,"Unlikely Weapon, An (2008)",Documentary
77658,Cosmos (1980),Documentary
125964,Eat (2011),Drama
27850,"Yes Men, The (2003)",Documentary
84500,Seventh Horse of the Sun  (Suraj Ka Satvan Ghoda) (1993),Drama|Romance
99417,Sexy Baby (2012),Documentary
123589,The Major (2013),Action|Crime|Drama
4348,Whatever Happened to Harold Smith? (1999),Comedy
6604,Hawks and Sparrows (Uccellacci e Uccellini) (1966),Comedy
78209,Get Him to the Greek (2010),Comedy
91208,Silvestre (1982),Drama
121461,Snowboard Academy (1996),Comedy
135817,Clan of the White Lotus (1980),Action|Drama
141120,Brothers (2015),Action|Children|Drama
3591,Mr. Mom (1983),Comedy|Drama
26724,Dollman (1991),Action|Comedy|Crime
4508,Gorillas in the Mist (1988),Drama
136497,Khosla Ka Ghosla! (2006),Comedy
33480,Babes in Arms (1939),Comedy|Musical
110852,Broadway Rhythm (1944),Musical
91997,"Garden of Eden, The (2008)",Drama
94041,Appropriate Adult (2011),Drama
5740,Faces of Death: Fact or Fiction? (1999),Documentary|Horror
122950,Mare Nostrum (1926),War
133129,Barbie in Princess Power (2015),Animation|Children
119137,The Last Train through Harecastle Tunnel (1969),Drama
4230,Too Much Sleep (1997),Comedy
134861,Trevor Noah: African American (2013),(no genres listed)
132961,Far from the Madding Crowd (2015),Drama
118294,A Justified Life: Sam Peckinpah and the High Country (2006),Documentary
117107,Miss Meadows (2014),Drama
26225,"Claire's Knee (Genou de Claire, Le) (1970)",Comedy|Romance
87860,Strapped (2010),Drama
111899,Luv (1967),Comedy
116157,Electronic Labyrinth THX 1138 4EB (1967),Sci-Fi
89268,Escape (1940),Drama
24,Powder (1995),Drama|Sci-Fi
8598,I Am Dina (2002),Crime|Drama|Mystery|Romance
83611,Clonehunter (2009),Sci-Fi
36152,Dreamchild (1985),Drama|Fantasy|Romance
135635,Le Cactus (2005),Comedy
5714,Buddy Buddy (1981),Comedy
25943,"Naked City, The (1948)",Crime|Drama|Film-Noir|Mystery
55487,Outlaw (2007),Action|Crime|Drama|Thriller
50685,Waitress (2007),Comedy|Drama|Romance
61031,"World's Greatest Lover, The (1977)",Comedy
5728,Death Hunt (1981),Action|Adventure|Crime|Thriller
2826,"13th Warrior, The (1999)",Action|Adventure|Fantasy
25762,"Unknown, The (a.k.a. Alonzo the Armless) (1927)",Drama|Horror|Romance
132472,Antarctica: A Year On Ice (2013),Adventure|Documentary
137315,Hyena (2014),Crime|Drama
40831,My Mother's Smile (a.k.a. The Religion Hour) (L'ora di religione) (Il sorriso di mia madre) (2002),Drama
121378,His Way (2011),Documentary
127724,The Retrieval (2013),Drama|Western
31042,Hell's Angels (1930),Drama|War
118844,The Atrocity Exhibition (2000),Drama|Horror
140818,Merlin and the War of the Dragons (2008),Fantasy
2888,Drive Me Crazy (1999),Comedy|Romance
199,"Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les) (1964)",Drama|Musical|Romance
123639,Skylark (1993),Children|Drama
54220,"Sterile Cuckoo, The (1969)",Comedy|Drama
84240,Even the Rain (También la lluvia) (2010),Drama
74754,"Room, The (2003)",Comedy|Drama|Romance
141428,Guidance (2014),Comedy
51019,Fifty-Fifty (a.k.a. Schizo) (Shiza) (2004),Crime|Drama|Romance|Thriller
88894,"Lady is Willing, The (1942)",Comedy|Drama|Romance
88493,Eternally Yours (1939),Comedy|Drama
144136,Framed (1975),Action|Adventure|Crime|Thriller
27131,Dil Se (1998),Drama|Musical|Romance
69155,Pete Kelly's Blues (1955),Crime|Drama
142817,Apaharan (2005),Action|Crime|Drama
3350,"Raisin in the Sun, A (1961)",Drama
3478,"Bamba, La (1987)",Drama
